terror,longitude,latitude
terror,43.16693,36.35453
terror,44.620228,34.88028
terror,37.156008,36.206779
terror,88.364021,22.572596
terror,70.457603,34.421061
terror,62.119746,32.383535
terror,66.323611,31.803333
terror,67.415893,32.503195
terror,69.539419,36.733878
terror,69.166667,34.533333
terror,68.709536,35.943802
terror,7.497593,9.085563
terror,45.304763,2.022389
terror,6.077778,35.504722
terror,22.639819,32.766785
terror,121.200779,17.501331
terror,126.029766,7.39035
terror,125.963396,7.125629
terror,42.976753,40.612338
terror,64.584673,28.0256
terror,67.080797,30.703112
terror,68.33607,28.87225
terror,62.713802,26.069145
terror,68.952372,28.971322
terror,44.257222,15.280556
terror,41.213997,37.069644
terror,33.803276,31.132093
terror,34.240191,31.280267
terror,34.110425,31.211645
terror,84.039149,20.142634
terror,44.213536,15.355873
terror,,
terror,42.281308,38.502045
terror,92.173271,22.65735
terror,42.279839,38.518103
terror,44.58324,33.100277
terror,44.482778,33.250556
terror,121.106134,6.088853
terror,44.2335,33.635559
terror,43.287188,33.407252
terror,45.377398,13.131861
terror,11.966177,11.747224
terror,13.831944,11.002222
terror,13.833333,11
terror,37.723386,48.09698
terror,65.866667,35.816667
terror,62.479769,32.625149
terror,20.229045,30.70315
terror,121.365767,17.573341
terror,67.003506,30.185968
terror,67.003506,30.185968
terror,63.469844,25.264475
terror,44.068778,39.547074
terror,42.54096,39.146145
terror,43.999668,39.35922
terror,75.463456,32.126683
terror,75.463456,32.126683
terror,75.463456,32.126683
terror,75.463456,32.126683
terror,75.463456,32.126683
terror,75.463456,32.126683
terror,41.224728,37.047498
terror,75.46353,32.127021
terror,45.037537,12.826116
terror,44.785,13.210556
terror,43.983333,13.6
terror,44.021944,13.578889
terror,85.21241,24.246077
terror,13.651241,51.000867
terror,34.240191,31.280267
terror,42.185474,37.332346
terror,44.395798,33.253379
terror,44.771962,33.926428
terror,43.359797,39.031154
terror,44.403089,33.226776
terror,40.210983,37.924973
terror,44.482618,33.35881
terror,43.013416,16.529372
terror,43.093524,16.576572
terror,44.990551,12.87167
terror,44.990674,12.862603
terror,44.730833,13.696667
terror,13.2,10.751111
terror,12.088498,10.907588
terror,12.088498,10.907588
terror,31.319763,30.066648
terror,13.906085,13.210148
terror,13.876855,13.239731
terror,13.788317,13.241355
terror,43.281158,33.435279
terror,42.235626,3.507769
terror,14.639471,12.237964
terror,14.639471,12.237964
terror,37.70352,48.171161
terror,38.203726,48.464149
terror,69.918601,33.336375
terror,24.024141,49.84803
terror,24.016476,49.864705
terror,24.031759,49.830358
terror,37.814722,47.095103
terror,69.112467,36.682654
terror,68.416667,37
terror,62.629167,34.224722
terror,66.998734,30.182971
terror,20.068381,32.118616
terror,50.611844,26.162571
terror,44.005112,39.356322
terror,20.068381,32.118616
terror,125.857343,7.360681
terror,36.876111,34.892778
terror,73.108196,31.410091
terror,78.486554,17.38752
terror,42.185474,37.332346
terror,44.57696,37.303442
terror,41.229175,38.656295
terror,40.652057,38.453188
terror,49.996,26.556
terror,33.803276,31.132093
terror,13.151188,11.831283
terror,12.906142,10.657376
terror,12.906142,10.657376
terror,12.088498,10.907588
terror,43.501463,34.92832
terror,33.803276,31.132093
terror,34.110425,31.211645
terror,36.320068,35.814357
terror,36.248169,35.448272
terror,71.18,34.89
terror,65.665857,36.896969
terror,38.291868,34.569424
terror,101.818202,6.21524
terror,71.187182,30.09477
terror,40.417115,37.723074
terror,44.261475,39.646156
terror,44.225389,15.35065
terror,40.900609,-2.26956
terror,44.666667,13.733333
terror,31.147341,29.978018
terror,16.558668,30.739099
terror,75.148642,33.733447
terror,74.074728,32.571105
terror,75.018044,33.644947
terror,109.379601,24.370416
terror,29.366667,-3.383333
terror,-5.946156,54.614577
terror,35.215749,31.768326
terror,42.168877,40.040049
terror,42.109502,38.400569
terror,42.185474,37.332346
terror,44.212768,37.603309
terror,39.960875,38.966893
terror,121.428611,28.562222
terror,43.260613,33.40198
terror,44.35653,33.054191
terror,44.376716,33.271201
terror,31.560833,6.2125
terror,43.781277,33.344358
terror,68.868066,36.728591
terror,70.38793,34.957957
terror,62.479768,32.625149
terror,64.864769,33.68856
terror,65.3525,36.193333
terror,70.461723,34.059264
terror,68.295174,34.216354
terror,90.124613,25.468693
terror,45.116675,2.142598
terror,42.110997,37.442446
terror,42.185474,37.332346
terror,40.685157,38.681707
terror,42.590479,40.333401
terror,40.208413,37.925578
terror,44.155413,13.975963
terror,38.299722,36.5875
terror,70.687074,32.995865
terror,,
terror,75.247906,31.940009
terror,-46.611418,-23.582734
terror,21.428175,41.997413
terror,85.51936,26.065816
terror,44.460661,33.324234
terror,44.341287,33.396634
terror,44.270484,33.263872
terror,44.29951,33.298911
terror,22.024167,13.130556
terror,42.438267,33.802006
terror,43.80882,33.358844
terror,6.10897,4.973087
terror,61.198803,34.654254
terror,69.031454,33.435888
terror,68.417397,33.545059
terror,16.577576,31.196718
terror,35.367338,32.055637
terror,35.367338,32.055637
terror,101.104109,6.451894
terror,20.224933,30.752527
terror,37.46814,36.226239
terror,43.517421,17.665225
terror,42.561111,16.889167
terror,49.365314,16.930414
terror,34.873613,37.425584
terror,49.127197,14.540433
terror,44.238423,38.516018
terror,74.662948,34.135169
terror,43.404122,38.472356
terror,79.861243,6.927079
terror,43.12285,40.138807
terror,35.349421,31.960264
terror,13.151188,11.831283
terror,11.999819,11.273868
terror,79.69511,27.029678
terror,44.465972,33.247046
terror,44.583002,33.099495
terror,44.253466,33.077411
terror,43.16693,36.35453
terror,42.092032,36.804876
terror,43.240837,35.486185
terror,35.302535,32.462068
terror,45.204287,4.738505
terror,37.160027,36.2065
terror,65.279722,35.631667
terror,64.100278,35.710833
terror,66.975345,34.737082
terror,69.168889,35.013056
terror,69.098333,36.716944
terror,64.905955,34.099578
terror,65.927778,36.221389
terror,44.983035,12.787846
terror,46.387092,5.538151
terror,44.769287,1.71568
terror,75.013958,33.983481
terror,122.988681,13.034587
terror,5.223056,7.614079
terror,75.072066,33.876606
terror,74.462325,32.841269
terror,43.11954,40.141942
terror,41.268707,37.418099
terror,36.2464,37.074628
terror,43.05896,38.007844
terror,28.978359,41.008238
terror,45.562017,13.986876
terror,44.517778,33.276389
terror,43.151895,36.351773
terror,44.299996,33.27264
terror,44.434701,33.426411
terror,43.873311,34.198803
terror,69.286571,32.514637
terror,64.094025,31.47681
terror,66.713864,33.0362
terror,69.115977,36.682165
terror,64.372989,31.591667
terror,64.372989,31.591667
terror,43.814493,13.469692
terror,44.040224,13.567191
terror,-71.577858,6.634367
terror,-71.429476,7.029334
terror,-5.552769,15.278519
terror,46.386482,5.535728
terror,125.617079,7.649179
terror,14.269752,12.09957
terror,33.803778,31.13171
terror,65.079098,32.302668
terror,-7.455175,54.820039
terror,68.918177,35.760462
terror,68.9166,35.761476
terror,68.917218,35.761548
terror,68.917218,35.761548
terror,68.917218,35.761548
terror,90.566607,25.332677
terror,-90.096663,29.950112
terror,123.436011,7.824157
terror,101.15288,6.799027
terror,44.05033,39.672123
terror,44.385499,33.215389
terror,44.065556,33.291944
terror,44.373779,33.664354
terror,39.473865,48.659121
terror,-71.86983,6.957317
terror,20.078691,32.106833
terror,42.281276,38.501998
terror,123.314933,13.318923
terror,46.386515,5.535675
terror,46.397167,5.540114
terror,122.166574,6.533898
terror,13.422079,11.654395
terror,13.431983,11.172067
terror,13.539337,10.872993
terror,13.628005,10.890754
terror,29.444352,-0.995997
terror,44.228944,17.565604
terror,29.391811,-3.344792
terror,64.465371,35.562483
terror,43.13,36.34
terror,68.413608,36.889952
terror,70.0652,33.0073
terror,39.548259,39.10617
terror,31.443433,30.753697
terror,81.233333,18.716667
terror,85.317299,23.361831
terror,69.843616,32.556243
terror,35.069003,32.849467
terror,27.998528,7.699508
terror,29.121218,-2.888182
terror,29.392265,-3.083869
terror,-106.754459,32.294582
terror,-106.790007,32.319945
terror,89.527207,26.49203
terror,35.220439,31.902058
terror,7.45735,5.154121
terror,20.814878,4.644361
terror,44.42526,33.376592
terror,44.536067,33.3739
terror,44.328386,33.277992
terror,44.554901,33.16715
terror,44.401651,33.423277
terror,43.779353,35.326164
terror,44.380392,35.465576
terror,30.44365,50.429741
terror,30.748437,46.476703
terror,-1.923072,16.880217
terror,39.474139,48.661193
terror,22.633892,32.766311
terror,69.100003,29.142127
terror,68.495925,33.294992
terror,44.696111,1.808148
terror,30.842129,29.312292
terror,41.012807,38.141225
terror,42.6768,39.799948
terror,40.349048,39.310059
terror,41.009861,38.500119
terror,43.613313,37.246721
terror,41.355907,37.422971
terror,123.730202,12.175646
terror,123.524934,12.381842
terror,61.980911,32.675447
terror,62.824501,34.875005
terror,41.213997,37.069644
terror,41.007495,38.142906
terror,41.007495,38.142906
terror,44.205385,15.353811
terror,44.702789,13.850692
terror,46.028087,13.708098
terror,13.42203,11.654536
terror,13.41841,11.650394
terror,13.418321,11.650335
terror,13.418321,11.650335
terror,62.865261,34.254938
terror,88.379036,22.610217
terror,45.449807,15.515888
terror,69.098513,34.214813
terror,46.136017,4.061788
terror,68.917218,35.761548
terror,68.917218,35.761548
terror,29.363906,-3.356542
terror,3.895445,36.367051
terror,71.376849,33.996736
terror,20.807608,4.653544
terror,20.807608,4.653544
terror,-78.792429,1.659604
terror,-56.501362,-23.43903
terror,101.661293,6.068226
terror,101.356709,6.754266
terror,101.764372,6.263688
terror,44.373779,33.664354
terror,44.4,33.3
terror,44.217289,33.512032
terror,44.275139,33.32329
terror,44.020536,13.573467
terror,44.194593,13.387688
terror,43.577381,35.774379
terror,41.715844,36.043825
terror,42.378056,34.139722
terror,22.638952,32.763286
terror,67.355242,35.739928
terror,45.318162,2.046934
terror,44.086181,37.373921
terror,44.086287,37.373357
terror,14.315128,10.596489
terror,14.383354,11.30002
terror,125.086816,6.489666
terror,36.724167,36.296389
terror,42.531223,37.494236
terror,42.469318,37.248644
terror,42.590479,40.333401
terror,45.329722,2.027446
terror,13.666302,12.847212
terror,40.372379,39.191602
terror,65.084586,32.316873
terror,8.89328,9.537847
terror,65.363294,36.209722
terror,-5.987147,54.573881
terror,-5.930403,54.623346
terror,43.493056,34.929167
terror,45.068171,33.695923
terror,69.368943,33.706995
terror,35.208108,31.820089
terror,81.508793,18.155281
terror,81.350556,18.888611
terror,75.721404,16.832276
terror,81.181816,18.340208
terror,81.060301,19.007841
terror,29.36491,-3.358215
terror,74.926396,31.640645
terror,-6.985708,52.991963
terror,29.36491,-3.358215
terror,101.522111,6.395745
terror,75.141737,32.914418
terror,74.771973,34.217723
terror,44.492483,33.378952
terror,44.495429,33.357917
terror,44.065556,33.291944
terror,44.387479,33.231175
terror,43.262615,33.402337
terror,43.683333,33.396389
terror,44.276323,33.341954
terror,68.391009,28.584927
terror,73.087963,33.632456
terror,34.122335,31.212542
terror,44.397799,14.549689
terror,44.198133,14.126421
terror,125.12709,8.130926
terror,13.612451,11.095216
terror,11.515662,11.118867
terror,11.335048,11.640027
terror,65.05035,32.267056
terror,70.331667,36.472222
terror,45.149451,33.773349
terror,43.594949,33.341072
terror,79.795278,7.575833
terror,81.076453,20.199156
terror,69.287754,35.804295
terror,69.287754,35.804295
terror,69.287754,35.804295
terror,69.287754,35.804295
terror,69.287754,35.804295
terror,70.307425,34.416679
terror,29.121218,-2.888182
terror,86.502575,22.370878
terror,87.759227,24.481054
terror,90.407905,25.780077
terror,65.614803,27.756747
terror,37.630001,34.520279
terror,37.238351,34.230702
terror,37.238351,34.230702
terror,37.238351,34.230702
terror,78.146325,11.664364
terror,-74.024678,-11.44732
terror,44.401651,33.423277
terror,44.358056,33.394444
terror,101.638533,6.545856
terror,44.689437,33.126518
terror,44.257377,33.205814
terror,44.4,33.3
terror,43.13,36.34
terror,101.491187,6.147037
terror,68.301119,26.591131
terror,42.50811,18.221272
terror,68.099337,33.194082
terror,69.01255,34.005245
terror,65.70207,31.611436
terror,37.238351,34.230702
terror,75.550107,32.810289
terror,42.951244,14.801958
terror,28.985639,41.05829
terror,62.24228,33.610593
terror,42.185897,37.331478
terror,74.111623,34.706816
terror,40.205863,37.913938
terror,45.552322,33.747758
terror,44.253056,33.079167
terror,35.289762,32.049988
terror,70.696374,33.559522
terror,84.053548,23.584152
terror,84.053548,23.584152
terror,68.436606,28.282353
terror,68.370792,33.774357
terror,-5.899973,54.5992
terror,-40.79279,-2.906273
terror,44.883283,13.057842
terror,33.624076,30.683774
terror,44.921983,12.834629
terror,44.554901,33.16715
terror,13.635928,32.432517
terror,-4.094176,14.527126
terror,-4.094176,14.527126
terror,45.306493,13.216755
terror,14.426865,27.037991
terror,44.010392,13.574698
terror,69.174886,34.527578
terror,69.100806,34.526942
terror,69.171298,34.532119
terror,122.145976,6.535859
terror,66.908203,32.104789
terror,125.090954,7.009711
terror,122.791793,13.820728
terror,66.01194,36.662961
terror,43.912439,39.141959
terror,46.175668,35.522892
terror,-73.286943,8.437521
terror,42.46589,37.27986
terror,28.900439,41.048289
terror,42.474367,37.25525
terror,90.434025,23.751892
terror,91.389342,25.480142
terror,91.389342,25.480142
terror,44.583139,33.100298
terror,94.520845,26.020037
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,68.868066,36.728591
terror,37.79328,55.716922
terror,44.883283,13.057842
terror,44.411096,33.387476
terror,44.372122,33.259511
terror,44.452595,33.300183
terror,43.13,36.34
terror,44.554901,33.16715
terror,44.620763,34.880964
terror,44.488947,33.305081
terror,22.633892,32.766311
terror,28.97033,41.038286
terror,,
terror,,
terror,22.639077,32.766259
terror,41.350359,37.420683
terror,42.267616,39.093999
terror,34.239506,31.279946
terror,34.122179,31.191312
terror,69.114905,36.681449
terror,44.377978,15.455484
terror,45.054736,12.878994
terror,123.450033,13.036508
terror,30.930947,29.55715
terror,71.109444,34.79
terror,64.901799,31.679469
terror,70.467832,34.41926
terror,45.562062,4.211268
terror,44.397799,14.549689
terror,18.552953,4.388384
terror,,
terror,91.290612,25.566037
terror,36.301339,33.522775
terror,36.318548,33.52416
terror,36.303777,33.519513
terror,36.315115,33.513661
terror,36.36606,33.558338
terror,78.092246,27.890074
terror,86.824526,24.773367
terror,84.195341,24.113232
terror,6.405132,4.53385
terror,124.440557,6.865416
terror,70.813892,36.725157
terror,70.169771,28.332046
terror,35.367215,32.055608
terror,79.902185,6.841445
terror,-56.741909,-23.462606
terror,44.410383,33.192554
