citizenTerror,longitude,latitude
citizenTerror,29.363906,-3.356542
citizenTerror,20.807608,4.653544
citizenTerror,20.807608,4.653544
citizenTerror,101.764372,6.263688
citizenTerror,44.4,33.3
citizenTerror,44.275139,33.32329
citizenTerror,44.020536,13.573467
citizenTerror,44.194593,13.387688
citizenTerror,41.715844,36.043825
citizenTerror,22.638952,32.763286
citizenTerror,67.355242,35.739928
citizenTerror,14.315128,10.596489
citizenTerror,14.383354,11.30002
citizenTerror,13.666302,12.847212
citizenTerror,-5.930403,54.623346
citizenTerror,45.068171,33.695923
citizenTerror,35.208108,31.820089
citizenTerror,101.522111,6.395745
citizenTerror,74.771973,34.217723
citizenTerror,44.492483,33.378952
citizenTerror,44.387479,33.231175
citizenTerror,44.276323,33.341954
citizenTerror,68.391009,28.584927
citizenTerror,125.12709,8.130926
citizenTerror,11.515662,11.118867
citizenTerror,86.502575,22.370878
citizenTerror,87.759227,24.481054
citizenTerror,90.407905,25.780077
citizenTerror,44.689437,33.126518
citizenTerror,44.257377,33.205814
citizenTerror,43.13,36.34
citizenTerror,68.099337,33.194082
citizenTerror,37.238351,34.230702
citizenTerror,62.24228,33.610593
citizenTerror,42.185897,37.331478
citizenTerror,74.111623,34.706816
citizenTerror,40.205863,37.913938
citizenTerror,44.253056,33.079167
citizenTerror,68.370792,33.774357
citizenTerror,-5.899973,54.5992
citizenTerror,33.624076,30.683774
citizenTerror,44.921983,12.834629
citizenTerror,13.635928,32.432517
citizenTerror,45.306493,13.216755
citizenTerror,14.426865,27.037991
citizenTerror,44.010392,13.574698
citizenTerror,125.090954,7.009711
citizenTerror,44.583139,33.100298
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,68.868066,36.728591
citizenTerror,44.372122,33.259511
citizenTerror,43.13,36.34
citizenTerror,28.97033,41.038286
citizenTerror,0,0
citizenTerror,0,0
citizenTerror,22.639077,32.766259
citizenTerror,44.377978,15.455484
citizenTerror,71.109444,34.79
citizenTerror,36.301339,33.522775
citizenTerror,36.318548,33.52416
citizenTerror,36.303777,33.519513
citizenTerror,36.315115,33.513661
citizenTerror,35.367215,32.055608
citizenTerror,79.902185,6.841445
citizenTerror,-56.741909,-23.462606
citizenTerror,44.70296,33.376952
citizenTerror,16.586637,31.203255
citizenTerror,12.503084,10.880887
citizenTerror,70.833857,36.731822
citizenTerror,36.695722,35.82688
citizenTerror,36.70582,35.981934
citizenTerror,35.178392,31.872541
citizenTerror,44.625556,33.770833
citizenTerror,44.401651,33.423277
citizenTerror,0,0
citizenTerror,38.085822,48.401155
citizenTerror,71.149152,36.693906
citizenTerror,44.633333,33.75
citizenTerror,65.792777,34.55111
citizenTerror,36.70582,35.981934
citizenTerror,36.92589,35.599789
citizenTerror,68.657222,33.924722
citizenTerror,68.657222,33.924722
citizenTerror,36.705313,35.982151
citizenTerror,67.000161,30.183382
citizenTerror,68.09741,33.194078
citizenTerror,13.881944,11.135556
citizenTerror,27.250953,38.461736
citizenTerror,37.582216,47.770304
citizenTerror,12.207662,10.592003
citizenTerror,13.183208,11.750205
citizenTerror,29.22658,40.999414
citizenTerror,30.842129,29.312292
citizenTerror,62.171376,33.301948
citizenTerror,-7.327274,54.995003
citizenTerror,37.247337,36.48395
citizenTerror,37.197754,36.483182
citizenTerror,37.248044,36.503177
citizenTerror,74.418559,33.216956
citizenTerror,44.354167,33.061667
citizenTerror,68.417397,33.545059
citizenTerror,14.571228,12.331024
citizenTerror,12.543212,10.671237
citizenTerror,36.315115,33.513661
citizenTerror,36.316439,33.515722
citizenTerror,36.242744,33.506472
citizenTerror,36.28342,33.517057
citizenTerror,36.301043,33.525581
citizenTerror,36.296973,33.524631
citizenTerror,36.286131,33.506414
citizenTerror,36.303777,33.519513
citizenTerror,36.305104,33.521881
citizenTerror,36.321364,33.487206
citizenTerror,36.319332,33.49458
citizenTerror,36.310525,33.510323
citizenTerror,36.285245,33.499056
citizenTerror,44.42526,33.376592
citizenTerror,44.641439,33.044312
citizenTerror,44.253056,33.079167
citizenTerror,44.291952,14.795998
citizenTerror,11.919165,11.611388
citizenTerror,67.466315,33.121867
citizenTerror,35.335755,31.98845
citizenTerror,35.78,35.53
citizenTerror,43.550298,34.820455
citizenTerror,44.4,33.3
citizenTerror,14.660353,11.503029
citizenTerror,44.330751,33.333366
citizenTerror,66.498941,36.807024
citizenTerror,125.607828,8.113273
citizenTerror,125.607828,8.113273
citizenTerror,81.76225,18.056315
citizenTerror,13.032145,10.602989
citizenTerror,40.210983,37.924973
citizenTerror,44.583139,33.100298
citizenTerror,44.505496,33.254746
citizenTerror,14.660353,11.503029
citizenTerror,40.900679,-2.26936
citizenTerror,62.324085,32.533285
citizenTerror,69.649966,34.853708
citizenTerror,69.610523,34.939952
citizenTerror,44.228944,17.565604
citizenTerror,44.536067,33.3739
citizenTerror,43.550298,34.820455
citizenTerror,44.434701,33.223512
citizenTerror,80.287879,7.986494
citizenTerror,86.18591,22.80657
citizenTerror,101.416882,6.716867
citizenTerror,22.648311,32.768058
citizenTerror,22.640979,32.762091
citizenTerror,80.025023,9.66058
citizenTerror,81.523985,7.903108
citizenTerror,44.278691,33.370243
citizenTerror,-75.61075,7.003598
citizenTerror,12.509836,13.101758
citizenTerror,37.691357,47.173867
citizenTerror,-75.513056,6.828333
citizenTerror,39.216588,39.357044
citizenTerror,74.659627,34.239377
citizenTerror,125.054177,7.152682
citizenTerror,37.516141,36.372133
citizenTerror,80.226823,19.598525
citizenTerror,100.514268,13.722884
citizenTerror,44.541171,33.570041
citizenTerror,44.285202,33.259492
citizenTerror,44.354167,33.061667
citizenTerror,68.936847,36.722187
citizenTerror,44.446499,35.143172
citizenTerror,38.811021,48.746266
citizenTerror,63.054455,26.00018
citizenTerror,29.359878,-3.361378
citizenTerror,44.019927,13.573888
citizenTerror,44.4,33.3
citizenTerror,43.766922,35.324825
citizenTerror,43.462072,35.272259
citizenTerror,43.594326,35.277773
citizenTerror,72.298783,34.754729
citizenTerror,70.648447,30.705992
citizenTerror,44.0275,33.304722
citizenTerror,44.48659,33.321918
citizenTerror,44.020369,13.583607
citizenTerror,44.018794,13.571852
citizenTerror,20.671952,5.764638
citizenTerror,29.908895,0.644895
citizenTerror,63.472797,25.266476
citizenTerror,44.276323,33.341954
citizenTerror,44.157787,33.462707
citizenTerror,37.197222,36.4825
citizenTerror,34.253756,31.278765
citizenTerror,22.633892,32.766311
citizenTerror,41.864167,36.3225
citizenTerror,71.614783,34.612383
citizenTerror,68.305278,34.218611
citizenTerror,65.13488,32.031878
citizenTerror,45.056667,2.135278
citizenTerror,43.667201,35.359559
citizenTerror,44.380392,35.465576
citizenTerror,44.280062,35.244366
citizenTerror,44.02109,13.572744
citizenTerror,45.037481,2.129965
citizenTerror,71.407286,33.603055
citizenTerror,14.203432,11.091516
citizenTerror,44.519265,1.638112
citizenTerror,125.036121,7.370974
citizenTerror,69.100003,29.142127
citizenTerror,36.272575,33.51829
citizenTerror,36.286131,33.506414
citizenTerror,36.28342,33.517057
citizenTerror,36.276528,33.513807
citizenTerror,44.018075,13.57562
citizenTerror,44.401651,33.423277
citizenTerror,38.343333,36.856944
citizenTerror,68.999405,28.276955
citizenTerror,68.549691,34.095253
citizenTerror,35.367338,32.055637
citizenTerror,43.13,36.34
citizenTerror,37.748417,48.146117
citizenTerror,36.28342,33.517057
citizenTerror,36.286131,33.506414
citizenTerror,36.303777,33.519513
citizenTerror,36.296973,33.524631
citizenTerror,43.525278,33.384444
citizenTerror,64.772923,32.350529
citizenTerror,44.276323,33.341954
citizenTerror,44.346122,33.332112
citizenTerror,43.476517,34.921138
citizenTerror,13.251865,13.626185
citizenTerror,14.290459,12.678654
citizenTerror,13.771974,11.459902
citizenTerror,71.168767,34.080536
citizenTerror,38.292165,34.570012
citizenTerror,38.292165,34.570012
citizenTerror,38.292165,34.570012
citizenTerror,37.197222,36.4825
citizenTerror,45.032651,12.775331
citizenTerror,44.268035,33.186357
citizenTerror,44.35061,33.5382
citizenTerror,93.964433,24.782436
citizenTerror,-5.945287,54.587642
citizenTerror,68.719452,33.901129
citizenTerror,44.912093,13.001999
citizenTerror,71.334887,34.668078
citizenTerror,39.499248,39.743108
citizenTerror,12.47504,11.314903
citizenTerror,62.202455,34.342759
citizenTerror,22.638479,32.765444
citizenTerror,43.864934,33.164486
citizenTerror,71.336742,34.669081
citizenTerror,13.217873,12.70277
citizenTerror,67.05012,24.959492
citizenTerror,36.310525,33.510323
citizenTerror,44.299996,33.299742
citizenTerror,44.354167,33.061667
citizenTerror,40.284444,33.038056
citizenTerror,91.910546,23.851066
citizenTerror,39.605467,39.022974
citizenTerror,44.385499,33.215389
citizenTerror,44.413457,33.54631
citizenTerror,44.021272,13.576232
citizenTerror,44.010392,13.574698
citizenTerror,43.860317,13.489751
citizenTerror,68.652413,33.89922
citizenTerror,68.666133,33.911141
citizenTerror,48.485923,8.403123
citizenTerror,35.17679,32.216674
citizenTerror,71.385406,34.001506
citizenTerror,87.271781,26.452475
citizenTerror,29.37702,-3.408826
citizenTerror,40.210983,37.924973
citizenTerror,13.692484,11.085793
citizenTerror,89.097768,23.099194
citizenTerror,71.902989,34.506209
citizenTerror,44.393088,33.128336
citizenTerror,68.767477,33.469359
citizenTerror,68.450117,33.317496
citizenTerror,39.696852,38.294285
citizenTerror,12.756605,11.156907
citizenTerror,12.75633,11.15664
citizenTerror,16.856104,30.121344
citizenTerror,126.094476,8.633831
citizenTerror,44.365103,33.348091
citizenTerror,41.16026,34.316858
citizenTerror,44.422549,33.32465
citizenTerror,13.144443,11.83445
citizenTerror,9.823745,10.303929
citizenTerror,17.837725,30.780157
citizenTerror,17.837725,30.780157
citizenTerror,17.837725,30.780157
citizenTerror,35.798009,35.54006
citizenTerror,44.374868,33.670904
citizenTerror,44.420908,33.325953
citizenTerror,44.506334,33.314103
citizenTerror,44.426473,33.341896
citizenTerror,44.394725,33.257448
citizenTerror,13.914285,11.184199
citizenTerror,16.490654,30.168164
citizenTerror,16.481116,30.171564
citizenTerror,23.953505,13.963098
citizenTerror,122.595525,10.646989
citizenTerror,69.159609,29.035158
citizenTerror,44.583655,33.099729
citizenTerror,44.391467,33.254255
citizenTerror,13.884167,11.185278
citizenTerror,13.68837,11.089718
citizenTerror,38.449268,48.156463
citizenTerror,37.855245,48.397287
citizenTerror,44.010392,13.574698
citizenTerror,44.010392,13.574698
citizenTerror,-56.561647,-24.194867
citizenTerror,44.583138,33.1003
citizenTerror,64.416724,33.521157
citizenTerror,64.416621,33.521174
citizenTerror,64.416621,33.521174
citizenTerror,64.416621,33.521174
citizenTerror,64.416621,33.521174
citizenTerror,64.416621,33.521174
citizenTerror,64.416621,33.521174
citizenTerror,70.756495,34.959904
citizenTerror,66.650932,35.7642
citizenTerror,64.284556,35.922251
citizenTerror,64.11236,35.573501
citizenTerror,44.573785,37.30039
citizenTerror,45.808609,17.008906
citizenTerror,82.37493,18.574826
citizenTerror,44.363851,33.368141
citizenTerror,32.589069,15.515554
citizenTerror,29.494432,0.651373
citizenTerror,29.452885,0.496823
citizenTerror,64.060033,35.678621
citizenTerror,43.658403,34.615914
citizenTerror,44.583119,33.100326
citizenTerror,44.357324,32.984766
citizenTerror,66.122972,32.880569
citizenTerror,22.429146,31.918643
citizenTerror,18.288171,7.300804
citizenTerror,44.156921,33.460462
citizenTerror,65.681079,36.880224
citizenTerror,43.133164,36.341076
citizenTerror,29.366556,-3.381479
citizenTerror,44.420932,33.322812
citizenTerror,36.315168,33.51366
citizenTerror,36.31065,33.512829
citizenTerror,67.140825,24.793665
citizenTerror,29.045993,-0.791773
citizenTerror,120.366831,-1.062318
citizenTerror,44.582632,33.09981
citizenTerror,44.420908,33.325953
citizenTerror,29.452885,0.496823
citizenTerror,62.016818,34.366804
citizenTerror,65.783402,36.533599
citizenTerror,68.917146,37.18266
citizenTerror,41.228265,34.430272
citizenTerror,44.005753,13.579618
citizenTerror,44.016162,13.562065
citizenTerror,44.010392,13.574698
citizenTerror,44.010392,13.574698
citizenTerror,44.010392,13.574698
citizenTerror,44.033333,13.566667
citizenTerror,44.010392,13.574698
citizenTerror,44.010392,13.574698
citizenTerror,124.849749,6.600566
citizenTerror,18.540347,4.351736
citizenTerror,18.540347,4.351736
citizenTerror,18.540347,4.351736
citizenTerror,-75.541076,9.33338
citizenTerror,29.362803,-3.422512
citizenTerror,35.252957,32.13467
citizenTerror,45.347364,3.204336
citizenTerror,34.240191,31.280267
citizenTerror,75.336813,11.916889
citizenTerror,140.973754,-2.945536
citizenTerror,23.953505,13.963098
citizenTerror,69.628604,34.165225
citizenTerror,44.522576,33.236736
citizenTerror,44.025114,33.243428
citizenTerror,-6.371866,54.851074
citizenTerror,-6.371851,54.851164
citizenTerror,-5.937316,54.597285
citizenTerror,101.14003,6.685466
citizenTerror,44.318517,33.355478
citizenTerror,44.34203,33.230821
citizenTerror,44.616417,34.879792
citizenTerror,44.395262,35.436655
citizenTerror,13.616001,12.672806
citizenTerror,45.449807,15.515888
citizenTerror,36.283627,33.515622
citizenTerror,36.316622,33.519808
citizenTerror,36.315115,33.513661
citizenTerror,36.276528,33.513807
citizenTerror,36.304151,33.511288
citizenTerror,44.37214,33.666609
citizenTerror,43.133164,36.341076
citizenTerror,43.491904,34.930162
citizenTerror,44.380392,35.465576
citizenTerror,65.982176,27.656817
citizenTerror,126.161615,7.15857
citizenTerror,44.509795,33.323438
citizenTerror,14.01139,11.162503
citizenTerror,14.01449,11.161537
citizenTerror,45.165794,34.273675
citizenTerror,13.215339,32.806769
citizenTerror,38.027719,48.309005
citizenTerror,45.347978,3.202662
citizenTerror,124.961687,7.984456
citizenTerror,14.037516,11.175149
citizenTerror,-6.693102,54.447125
citizenTerror,36.315115,33.513661
citizenTerror,34.114443,31.212099
citizenTerror,101.721594,6.295644
citizenTerror,44.361488,33.312806
citizenTerror,66.610446,27.811057
citizenTerror,44.398416,33.342257
citizenTerror,44.352033,33.054977
citizenTerror,67.197698,24.902885
citizenTerror,8.899852,9.539536
citizenTerror,8.899672,9.542234
citizenTerror,8.899672,9.542234
citizenTerror,8.899672,9.542234
citizenTerror,8.899672,9.542234
citizenTerror,8.899672,9.542234
citizenTerror,8.899672,9.542234
citizenTerror,44.402933,33.316785
citizenTerror,43.531262,33.386534
citizenTerror,40.769609,39.062635
citizenTerror,34.1151,31.216163
citizenTerror,-6.265274,53.377035
citizenTerror,120.274027,-1.030164
citizenTerror,69.818279,34.920065
citizenTerror,45.324642,2.023246
citizenTerror,44.156921,33.460462
citizenTerror,43.766879,35.32468
citizenTerror,9.748886,8.183163
citizenTerror,45.069995,33.687627
citizenTerror,65.960242,31.319446
citizenTerror,37.121839,36.184523
citizenTerror,37.09972,36.178473
citizenTerror,37.096343,36.199571
citizenTerror,88.371168,22.616989
citizenTerror,70.78339,34.196199
citizenTerror,65.893592,32.636459
citizenTerror,48.330573,41.895387
citizenTerror,120.803539,0.581565
citizenTerror,44.518689,33.398431
citizenTerror,43.783643,33.318736
citizenTerror,9.140175,9.487417
citizenTerror,16.572204,31.200459
citizenTerror,61.711523,35.140411
citizenTerror,24.904221,15.766197
citizenTerror,44.388725,33.230729
citizenTerror,44.583139,33.100298
citizenTerror,44.352032,33.054977
citizenTerror,14.038411,11.111769
citizenTerror,45.472778,14.158611
citizenTerror,44.391023,33.354802
citizenTerror,64.924174,35.939516
citizenTerror,13.191338,32.887209
citizenTerror,24.663826,14.202516
citizenTerror,69.408388,34.324145
citizenTerror,44.390525,33.256343
citizenTerror,34.595581,31.522694
citizenTerror,34.574252,31.668789
citizenTerror,74.353096,34.407515
citizenTerror,67.03346,24.933479
citizenTerror,42.9419,16.59688
citizenTerror,36.705722,35.982781
citizenTerror,36.678056,35.990553
citizenTerror,71.369309,34.003494
citizenTerror,32.35614,7.182309
citizenTerror,35.308029,32.173869
citizenTerror,63.031124,25.99749
citizenTerror,68.452609,33.318492
citizenTerror,44.298268,33.309799
citizenTerror,44.506777,33.323366
citizenTerror,44.716387,33.373963
citizenTerror,71.4313,34.858641
citizenTerror,71.265302,34.025415
citizenTerror,14.238905,52.595944
citizenTerror,82.026353,18.437287
citizenTerror,44.010392,13.574698
citizenTerror,65.790897,36.487302
citizenTerror,68.450117,33.317496
citizenTerror,68.675024,33.480459
citizenTerror,37.13426,36.202105
citizenTerror,24.860637,13.517539
citizenTerror,65.716298,32.395693
citizenTerror,20.128821,32.096357
citizenTerror,20.083333,32.116667
citizenTerror,20.122511,32.075044
citizenTerror,71.152396,34.874166
citizenTerror,13.615985,12.672892
citizenTerror,13.151388,11.831976
citizenTerror,42.9419,16.59688
citizenTerror,62.28124,34.227745
citizenTerror,37.167394,36.21966
citizenTerror,37.13426,36.202105
citizenTerror,84.291734,27.98749
citizenTerror,24.389221,1.378765
citizenTerror,29.843923,1.440609
citizenTerror,29.843911,1.439148
citizenTerror,68.573075,33.417794
citizenTerror,20.187911,32.094771
citizenTerror,44.506622,33.314006
citizenTerror,44.357324,32.984766
citizenTerror,44.27419,33.365924
citizenTerror,43.277591,33.443812
citizenTerror,65.86631,36.358403
citizenTerror,65.931014,36.212506
citizenTerror,23.465856,12.884609
citizenTerror,44.390525,33.256343
citizenTerror,16.656904,31.055868
citizenTerror,44.635763,33.749058
citizenTerror,14.038444,11.111257
citizenTerror,14.125651,11.236943
citizenTerror,6.656488,10.326373
citizenTerror,44.34203,33.230821
citizenTerror,-2.926965,53.398844
citizenTerror,44.299758,33.299632
citizenTerror,16.655658,31.053153
citizenTerror,13.626244,10.89171
citizenTerror,13.539913,10.869717
citizenTerror,68.812742,32.970488
citizenTerror,71.561773,34.221767
citizenTerror,82.686667,18.141915
citizenTerror,89.222286,23.277836
citizenTerror,44.010392,13.574698
citizenTerror,44.421127,33.326772
citizenTerror,43.531262,33.386534
citizenTerror,12.604215,13.317167
citizenTerror,44.582924,33.100188
citizenTerror,6.671771,5.394959
citizenTerror,6.655772,5.342033
citizenTerror,40.210983,37.924973
citizenTerror,12.72918,12.78773
citizenTerror,43.676183,34.621576
citizenTerror,44.06541,33.292178
citizenTerror,43.237167,35.49463
citizenTerror,123.718241,12.48274
citizenTerror,13.627661,10.892436
citizenTerror,88.363146,22.576894
citizenTerror,65.947223,32.013014
citizenTerror,44.26099,33.09917
citizenTerror,43.906667,33.195556
citizenTerror,14.09157,11.157893
citizenTerror,18.558251,4.394731
citizenTerror,36.709592,34.733862
citizenTerror,36.705722,35.982781
citizenTerror,36.678351,35.99017
citizenTerror,24.86513,13.287655
citizenTerror,24.864634,13.288883
citizenTerror,29.036125,1.360796
citizenTerror,80.946159,26.846709
citizenTerror,20.187911,32.094771
citizenTerror,68.519955,32.928757
citizenTerror,70.472943,34.419849
citizenTerror,13.420148,11.648931
citizenTerror,62.260848,30.132474
citizenTerror,101.57931,6.76485
citizenTerror,40.2377,37.911596
citizenTerror,44.422088,33.32753
citizenTerror,43.516792,34.836279
citizenTerror,43.504638,34.937365
citizenTerror,44.419775,33.319903
citizenTerror,68.868066,36.728591
citizenTerror,43.133164,36.341076
citizenTerror,90.78604,25.820687
citizenTerror,71.955295,34.86607
citizenTerror,69.156859,36.998709
citizenTerror,68.863499,36.599741
citizenTerror,34.655314,31.804381
citizenTerror,65.204949,31.531478
citizenTerror,44.260541,33.53965
citizenTerror,44.352032,33.054977
citizenTerror,43.743567,34.481341
citizenTerror,70.62067,33.826857
citizenTerror,71.577927,34.010477
citizenTerror,69.62216,37.468479
citizenTerror,69.394293,36.365663
citizenTerror,69.502104,37.497573
citizenTerror,74.896172,33.871108
citizenTerror,29.616137,-3.267509
citizenTerror,29.83416,0.865316
citizenTerror,44.318517,33.355478
citizenTerror,44.271697,33.258889
citizenTerror,13.382888,10.900176
citizenTerror,13.400599,10.835186
citizenTerror,68.868066,36.728591
citizenTerror,95.34547,27.49183
citizenTerror,70.695947,34.060374
citizenTerror,67.052417,24.903757
citizenTerror,44.352035,33.054988
citizenTerror,44.422366,33.325262
citizenTerror,13.078766,11.821249
citizenTerror,13.630358,10.891553
citizenTerror,35.336322,32.175531
citizenTerror,69.608339,36.991237
citizenTerror,24.86045,13.513342
citizenTerror,13.189736,32.881848
citizenTerror,31.467149,30.207582
citizenTerror,67.713573,32.678372
citizenTerror,7.244026,8.876564
citizenTerror,35.115483,31.977092
citizenTerror,70.827296,33.433334
citizenTerror,29.531762,0.667375
citizenTerror,125.00916,7.639929
citizenTerror,43.766922,35.324824
citizenTerror,44.422115,33.325011
citizenTerror,44.42142,33.324471
citizenTerror,44.318988,33.354589
citizenTerror,35.232485,31.777663
citizenTerror,35.21371,31.768319
citizenTerror,89.291177,25.728521
citizenTerror,81.882528,18.343586
citizenTerror,45.541022,2.8834
citizenTerror,66.043989,35.672283
citizenTerror,-7.293947,54.998313
citizenTerror,101.997094,6.183239
citizenTerror,92.499624,21.983139
citizenTerror,88.421607,22.583101
citizenTerror,86.952395,23.673945
citizenTerror,34.981513,32.196015
citizenTerror,-76.048595,1.855076
citizenTerror,125.609547,8.261139
citizenTerror,43.73093,13.160563
citizenTerror,44.064807,13.599707
citizenTerror,44.254452,33.078185
citizenTerror,43.130522,36.342533
citizenTerror,44.380392,35.465576
citizenTerror,43.472225,33.683205
citizenTerror,35.232592,31.752847
citizenTerror,16.588782,31.205377
citizenTerror,16.588782,31.205377
citizenTerror,16.588782,31.205377
citizenTerror,16.588767,31.205268
citizenTerror,125.117251,7.213886
citizenTerror,64.775514,35.917833
citizenTerror,20.120534,32.072928
citizenTerror,30.449214,50.47205
citizenTerror,38.292165,34.570012
citizenTerror,70.745995,34.707309
citizenTerror,47.714458,30.376924
citizenTerror,44.521936,33.843044
citizenTerror,44.413493,33.546023
citizenTerror,44.252664,33.07929
citizenTerror,26.1611,15.087861
citizenTerror,62.215754,34.427412
citizenTerror,67.141034,24.90896
citizenTerror,44.328341,33.278197
citizenTerror,78.376555,17.465292
citizenTerror,16.589121,31.205159
citizenTerror,47.970044,5.439811
citizenTerror,1.45913,16.895393
citizenTerror,80.891785,18.120547
citizenTerror,89.406814,24.031305
citizenTerror,101.139931,6.374992
citizenTerror,43.637531,13.413117
citizenTerror,43.766922,35.324823
citizenTerror,43.23736,35.492627
citizenTerror,44.352032,33.054977
citizenTerror,123.342894,8.582775
citizenTerror,125.351822,8.97149
citizenTerror,11.966192,11.746996
citizenTerror,11.929102,12.89349
citizenTerror,35.232459,31.777656
citizenTerror,34.887762,32.084041
citizenTerror,34.950496,32.235402
citizenTerror,125.351822,8.97149
citizenTerror,16.589121,31.205159
citizenTerror,36.932943,50.284234
citizenTerror,35.22853,31.697836
citizenTerror,68.41527,33.664144
citizenTerror,91.366216,25.467031
citizenTerror,101.201473,6.77452
citizenTerror,44.413505,33.546267
citizenTerror,35.21371,31.768319
citizenTerror,35.115449,31.531104
citizenTerror,37.083084,36.286835
citizenTerror,43.451986,35.266512
citizenTerror,34.853196,32.321458
citizenTerror,13.191338,32.887209
citizenTerror,44.580196,33.774555
citizenTerror,44.632832,33.749748
citizenTerror,44.632832,33.749748
citizenTerror,44.560383,33.770633
citizenTerror,44.633537,33.749951
citizenTerror,41.094766,34.368731
citizenTerror,37.816962,47.172181
citizenTerror,62.530747,26.10232
citizenTerror,35.033363,31.069419
citizenTerror,35.287922,32.610493
citizenTerror,35.232459,31.777656
citizenTerror,29.366685,-3.381142
citizenTerror,0,0
citizenTerror,32.845471,39.933369
citizenTerror,43.864762,33.164345
citizenTerror,43.490999,34.901363
citizenTerror,44.413457,33.54631
citizenTerror,14.317183,13.533583
citizenTerror,8.8967,9.588511
citizenTerror,44.512703,2.71603
citizenTerror,37.496639,47.60084
citizenTerror,43.783602,33.318331
citizenTerror,43.783602,33.318331
citizenTerror,69.937167,33.333847
citizenTerror,71.734423,34.08686
citizenTerror,69.319399,33.150742
citizenTerror,44.299908,33.272642
citizenTerror,44.328431,33.278104
citizenTerror,44.352025,33.055044
citizenTerror,45.375584,35.564049
citizenTerror,81.659273,18.391134
citizenTerror,8.852222,35.31825
citizenTerror,67.12851,24.929493
citizenTerror,70.582114,32.889182
citizenTerror,35.230524,31.782468
citizenTerror,121.124485,14.625483
citizenTerror,35.21371,31.768319
citizenTerror,125.351822,8.97149
citizenTerror,44.352032,33.054977
citizenTerror,12.487348,32.791468
citizenTerror,30.7326,46.484583
citizenTerror,44.260892,33.23708
citizenTerror,74.123996,15.299327
citizenTerror,35.23426,31.755391
citizenTerror,68.417397,33.545059
citizenTerror,-74.211035,11.240534
citizenTerror,34.990713,31.566698
citizenTerror,44.458363,33.388708
citizenTerror,44.507484,33.251411
citizenTerror,43.164066,36.356491
citizenTerror,13.196133,11.826297
citizenTerror,13.196133,11.826297
citizenTerror,13.196133,11.826297
citizenTerror,34.870903,32.181371
citizenTerror,35.119773,32.809144
citizenTerror,-4.338905,20.129129
citizenTerror,29.366685,-3.381142
citizenTerror,44.372846,33.665295
citizenTerror,69.871408,33.305898
citizenTerror,44.907234,1.798824
citizenTerror,35.203135,31.789044
citizenTerror,20.067019,32.117288
citizenTerror,44.583357,33.100077
citizenTerror,44.352032,33.054977
citizenTerror,44.262004,33.537013
citizenTerror,14.518024,11.948538
citizenTerror,69.113415,34.51195
citizenTerror,82.320771,18.972262
citizenTerror,20.066668,32.11625
citizenTerror,20.066522,32.116369
citizenTerror,20.164116,32.076625
citizenTerror,20.083678,32.065676
citizenTerror,39.490367,48.640984
citizenTerror,94.04658,24.931451
citizenTerror,71.427747,34.771902
citizenTerror,18.546318,4.385971
citizenTerror,68.655833,33.911095
citizenTerror,68.632236,33.886629
citizenTerror,14.735157,26.144948
citizenTerror,20.066988,32.11689
citizenTerror,20.066519,32.116485
citizenTerror,44.62081,34.881426
citizenTerror,44.402082,33.414542
citizenTerror,44.27627,33.341937
citizenTerror,82.20127,18.53666
citizenTerror,81.490906,20.268231
citizenTerror,74.279466,32.753014
citizenTerror,-6.770315,54.353712
citizenTerror,20.066445,32.117031
citizenTerror,44.409891,33.328424
citizenTerror,44.534955,33.373612
citizenTerror,80.955002,18.178902
citizenTerror,90.865744,25.528005
citizenTerror,12.438058,9.32505
citizenTerror,70.097949,34.978559
citizenTerror,63.91133,35.649546
citizenTerror,38.495811,48.732657
citizenTerror,35.099826,31.532569
citizenTerror,6.960279,50.937531
citizenTerror,101.502075,6.384576
citizenTerror,20.066988,32.11689
citizenTerror,44.421921,33.324779
citizenTerror,44.650325,33.706718
citizenTerror,44.506574,33.314016
citizenTerror,43.57989,35.775783
citizenTerror,40.185566,37.935377
citizenTerror,71.520364,34.734392
citizenTerror,70.899621,31.841801
citizenTerror,67.417544,32.43823
citizenTerror,29.519874,0.699964
citizenTerror,20.113581,32.07191
citizenTerror,20.066147,32.117868
citizenTerror,44.157952,33.462037
citizenTerror,44.276324,33.341954
citizenTerror,44.328386,33.277992
citizenTerror,44.434703,33.223519
citizenTerror,12.985789,11.50443
citizenTerror,37.515734,47.07406
citizenTerror,42.549921,33.850456
citizenTerror,42.549921,33.850456
citizenTerror,42.549921,33.850456
citizenTerror,42.549921,33.850456
citizenTerror,69.71741,34.88338
citizenTerror,62.147766,33.294136
citizenTerror,69.877919,33.566402
citizenTerror,125.124449,7.104687
citizenTerror,90.504396,25.896944
citizenTerror,44.506622,33.314009
citizenTerror,101.084275,6.728299
citizenTerror,101.084275,6.728299
citizenTerror,101.142357,6.679582
citizenTerror,101.142357,6.679582
citizenTerror,61.501926,34.341415
citizenTerror,77.322691,28.573728
citizenTerror,-5.959967,54.613812
