terrorism,longitude,latitude
terrorism,-73.050319,-36.818977
terrorism,-73.399194,-37.800413
terrorism,14.61464,40.747328
terrorism,,
terrorism,12.494249,41.89052
terrorism,-77.042791,-12.046378
terrorism,-118.245319,34.05349
terrorism,-89.199161,13.69288
terrorism,51.422974,35.696442
terrorism,37.142588,36.212989
terrorism,-61.068731,14.609856
terrorism,-1.984447,43.320812
terrorism,36.752194,35.136363
terrorism,-66.106654,18.46617
terrorism,-66.106654,18.46617
terrorism,-66.106654,18.46617
terrorism,-6.259412,54.102813
terrorism,36.752194,35.136363
terrorism,-74.586142,5.975153
terrorism,37.142588,36.212989
terrorism,-1.984447,43.320812
terrorism,-6.656108,54.347539
terrorism,-74.005941,40.712784
terrorism,2.352222,48.856614
terrorism,35.933331,31.950001
terrorism,,
terrorism,-89.199161,13.69288
terrorism,-89.199161,13.69288
terrorism,37.142588,36.212989
terrorism,-90.9472,14.2308
terrorism,-3.807934,43.46096
terrorism,36.752194,35.136363
terrorism,,
terrorism,35.336247,32.175489
terrorism,2.352222,48.856614
terrorism,-89.2186111,13.9736111
terrorism,-2.021122,43.22048
terrorism,-75.572173,6.270526
terrorism,-74.223564,-13.163874
terrorism,-71.226768,-14.272369
terrorism,37.142588,36.212989
terrorism,-5.930109,54.597269
terrorism,-0.126236,51.500152
terrorism,32.580224,0.350848
terrorism,52.58361,29.591325
terrorism,-5.930109,54.597269
terrorism,-2.923441,43.256963
terrorism,-7.319996,54.99451
terrorism,32.502299,0.294386
terrorism,-71.744959,-13.961166
terrorism,-9.150036,38.725299
terrorism,-78.818355,-6.377372
terrorism,35.21172,31.766496
terrorism,-2.977838,53.410777
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,94.562443,26.158435
terrorism,32.580224,0.350848
terrorism,14.251636,40.840097
terrorism,-90.53288,14.624422
terrorism,-77.528801,-9.529924
terrorism,-71.966924,-13.531688
terrorism,-73.251874,-3.743667
terrorism,-79.02866,-8.111825
terrorism,32.580224,0.350848
terrorism,-74.223564,-13.163874
terrorism,8.680615,50.111445
terrorism,14.251636,40.840097
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-76.941544,-12.216222
terrorism,30.849844,-29.81536
terrorism,91.812332,22.347537
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,14.251636,40.840097
terrorism,-5.930109,54.597269
terrorism,,
terrorism,,
terrorism,12.494249,41.89052
terrorism,9.829219,44.106737
terrorism,52.58361,29.591325
terrorism,-5.930109,54.597269
terrorism,-5.930109,54.597269
terrorism,-91.15,15.03
terrorism,-91.116667,14.933333
terrorism,7.444608,46.947922
terrorism,-89.26667,13.66667
terrorism,-74.093032,4.602489
terrorism,51.4204,36.655
terrorism,99.821944,8.391111
terrorism,-74.223564,-13.163874
terrorism,-77.5288,-9.529924
terrorism,,
terrorism,12.494249,41.89052
terrorism,12.494249,41.89052
terrorism,51.422974,35.696442
terrorism,51.67462,32.65246
terrorism,51.422974,35.696442
terrorism,54.038399,29.125621
terrorism,47.11118,34.267394
terrorism,-74.093032,4.602489
terrorism,37.142588,36.212989
terrorism,-77.036377,38.952575
terrorism,-91.266238,14.770522
terrorism,-77.042791,-12.046378
terrorism,-79.02866,-8.111825
terrorism,-79.02866,-8.111825
terrorism,-77.042791,-12.046378
terrorism,-88.183333,13.466667
terrorism,-89.199161,13.69288
terrorism,2.169919,41.387917
terrorism,2.169919,41.387917
terrorism,-74.093032,4.602489
terrorism,-79.844118,-6.776508
terrorism,-90.53288,14.624422
terrorism,-90.53288,14.624422
terrorism,-87.2167,14.0833
terrorism,-90.53288,14.624422
terrorism,74.357158,31.554606
terrorism,-77.042791,-12.046378
terrorism,59.556959,36.32396
terrorism,-1.984447,43.320812
terrorism,6.142296,46.198392
terrorism,6.142296,46.198392
terrorism,-7.468374,54.823432
terrorism,-90.53288,14.624422
terrorism,-2.208047,51.320107
terrorism,,
terrorism,76.779418,30.733315
terrorism,5.36978,43.296482
terrorism,,
terrorism,12.494249,41.89052
terrorism,12.494249,41.89052
terrorism,-74.005941,40.712784
terrorism,-90.786944,14.297778
terrorism,-70.641997,-33.469115
terrorism,27.910738,-26.220708
terrorism,-0.126236,51.500152
terrorism,-5.930109,54.597269
terrorism,-88.2333333,13.9166667
terrorism,-74.35445,-13.242055
terrorism,,
terrorism,-6.267494,53.344104
terrorism,27.853677,-26.246319
terrorism,-91.016667,14.333333
terrorism,-74.58397,6.18676
terrorism,-90.53288,14.624422
terrorism,-75.154538,4.092517
terrorism,2.130109,48.801399
terrorism,-74.093032,4.602489
terrorism,-74.093032,4.602489
terrorism,-71.87514,6.95284
terrorism,-74.223564,-13.163874
terrorism,-74.093032,4.602489
terrorism,-77.042791,-12.046378
terrorism,-75.729381,-14.063467
terrorism,-90.53288,14.624422
terrorism,-89.199161,13.69288
terrorism,-77.042791,-12.046378
terrorism,-89.199161,13.69288
terrorism,18.532097,-33.944709
terrorism,-70.19747,-14.909873
terrorism,,
terrorism,-78.032738,-7.706142
terrorism,-75.312889,-11.918478
terrorism,-90.9472,14.2308
terrorism,37.142588,36.212989
terrorism,37.142588,36.212989
terrorism,37.142588,36.212989
terrorism,-77.042791,-12.046378
terrorism,,
terrorism,-71.537384,-16.409501
terrorism,-71.537384,-16.409501
terrorism,-74.778319,10.981412
terrorism,14.251636,40.840097
terrorism,-66.106654,18.46617
terrorism,-66.106654,18.46617
terrorism,-66.106654,18.46617
terrorism,30.376695,-29.601439
terrorism,-2.923441,43.256963
terrorism,-90.615278,14.4875
terrorism,35.228732,31.698039
terrorism,120.838718,17.555726
terrorism,120.838718,17.555726
terrorism,-75.899141,-11.5192
terrorism,122.0772,6.908868
terrorism,27.853677,-26.246319
terrorism,35.36887,33.562839
terrorism,-76.495727,3.583748
terrorism,30.376695,-29.601439
terrorism,1.444209,43.604652
terrorism,18.426329,-33.925313
terrorism,-89.8272,16.8069
terrorism,-89.8272,16.8069
terrorism,,
terrorism,51.422974,35.696442
terrorism,-90.53288,14.624422
terrorism,-74.093032,4.602489
terrorism,-76.53811,-10.566091
terrorism,-72.317423,-15.220762
terrorism,-74.093032,4.602489
terrorism,-73.950699,-13.849976
terrorism,-73.988056,-13.796667
terrorism,-2.671635,42.846718
terrorism,-2.671635,42.846718
terrorism,-2.671635,42.846718
terrorism,-1.644184,42.817988
terrorism,-1.644184,42.817988
terrorism,-1.644184,42.817988
terrorism,-1.644184,42.817988
terrorism,-1.984447,43.320812
terrorism,-1.984447,43.320812
terrorism,-1.984447,43.320812
terrorism,-2.923441,43.256963
terrorism,-1.984447,43.320812
terrorism,-74.093032,4.602489
terrorism,-74.066363,-13.752365
terrorism,120.978666,14.596051
terrorism,-77.907461,-7.910953
terrorism,125.35626,6.750046
terrorism,,
terrorism,35.495479,33.888629
terrorism,44.4,33.3
terrorism,-86.110558,13.212326
terrorism,35.21172,31.766496
terrorism,-88.2666667,13.7666667
terrorism,-89.199161,13.69288
terrorism,35.495479,33.888629
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-66.10814,18.466658
terrorism,36.21104,34.004689
terrorism,35.492016,33.888763
terrorism,-70.641997,-33.469115
terrorism,-85.266748,13.416608
terrorism,-74.944076,-14.845208
terrorism,-75.729381,-14.063467
terrorism,-89.199161,13.69288
terrorism,139.756684,35.685826
terrorism,,
terrorism,139.756684,35.685826
terrorism,-4.779152,37.884727
terrorism,-5.844781,43.360299
terrorism,-5.571752,42.599876
terrorism,-5.996295,37.38264
terrorism,2.169919,41.387917
terrorism,2.169919,41.387917
terrorism,2.169919,41.387917
terrorism,2.169919,41.387917
terrorism,-73.950146,6.313712
terrorism,47.065,34.31417
terrorism,74.872264,31.633979
terrorism,-74.247478,-12.939782
terrorism,-8.648053,42.433619
terrorism,-65.719356,-21.43821
terrorism,-65.719356,-21.43821
terrorism,-90.53288,14.624422
terrorism,-2.671635,42.846718
terrorism,2.169919,41.387917
terrorism,-2.449995,42.465776
terrorism,-6.492314,54.787715
terrorism,-5.930109,54.597269
terrorism,30.855026,-29.658879
terrorism,-87.2167,14.0833
terrorism,-87.2167,14.0833
terrorism,-87.2167,14.0833
terrorism,-87.2167,14.0833
terrorism,-74.106111,-13.661389
terrorism,-2.31322,43.090476
terrorism,-74.093032,4.602489
terrorism,-74.093032,4.602489
terrorism,-0.126236,51.500152
terrorism,-70.195599,-14.908066
terrorism,-74.173447,-13.011242
terrorism,-74.173447,-13.011242
terrorism,-77.808837,-9.594479
terrorism,-74.223564,-13.163874
terrorism,-90.53288,14.624422
terrorism,27.853677,-26.246319
terrorism,35.59728,33.810003
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-77.177291,38.933807
terrorism,-73.8725,-12.683056
terrorism,-74.944076,-14.845208
terrorism,35.495479,33.888629
terrorism,-86.37649345,11.978037
terrorism,35.495479,33.888629
terrorism,-74.005941,40.712784
terrorism,-74.005941,40.712784
terrorism,-74.099228,-13.112405
terrorism,-72.335,18.5391667
terrorism,-74.154865,-13.597387
terrorism,-5.930109,54.597269
terrorism,-74.154865,-13.597387
terrorism,-88.556531,13.447063
terrorism,-89.199161,13.69288
terrorism,-74.005941,40.712784
terrorism,-74.405661,10.411301
terrorism,-75.142048,5.731036
terrorism,-75.142048,5.731036
terrorism,-73.97286,8.99733
terrorism,-78.048885,-7.815617
terrorism,-7.319996,54.99451
terrorism,35.454738,33.730527
terrorism,-68.059079,-38.951872
terrorism,-4.257223,55.865627
terrorism,26.219814,-29.115897
terrorism,-74.272041,-13.729088
terrorism,23.716647,37.97918
terrorism,-77.370433,1.869644
terrorism,-0.126236,51.500152
terrorism,-0.126236,51.500152
terrorism,30.855026,-29.658879
terrorism,-86.398163,13.41367
terrorism,-6.608787,54.077313
terrorism,80.02558,9.66123
terrorism,29.045993,-21.052337
terrorism,35.026584,32.311927
terrorism,-76.56961,2.62241
terrorism,-76.49768,0.49765
terrorism,5.36978,43.296482
terrorism,-2.671635,42.846718
terrorism,-83.90875244,10.91239632
terrorism,,
terrorism,35.933331,31.950001
terrorism,-88.5833333,13.3166667
terrorism,-74.40176,6.48927
terrorism,-85.85577568,11.3905075
terrorism,-74.17097,-13.720412
terrorism,-86.08497998,13.92403018
terrorism,-77.042791,-12.046378
terrorism,-1.984447,43.320812
terrorism,-54.030833,5.495556
terrorism,-54.030833,5.495556
terrorism,,
terrorism,,
terrorism,,
terrorism,-61.5331,16.2411
terrorism,-61.5331,16.2411
terrorism,,
terrorism,,
terrorism,,
terrorism,-61.068731,14.609856
terrorism,-74.111516,-12.825945
terrorism,-74.35445,-13.242055
terrorism,-76.046976,1.851988
terrorism,-78.4,-8.35
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-74.223564,-13.163874
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-76.440556,-10.393056
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-74.223564,-13.163874
terrorism,-74.247478,-12.939782
terrorism,7.686619,45.070562
terrorism,-0.126236,51.500152
terrorism,-89.199161,13.69288
terrorism,27.872807,-26.160098
terrorism,-90.53288,14.624422
terrorism,-76.522119,3.420628
terrorism,-74.378173,-14.31884
terrorism,-74.223564,-13.163874
terrorism,31.021827,-29.858343
terrorism,-75.572173,6.270526
terrorism,31.021827,-29.858343
terrorism,-77.042791,-12.046378
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-74.223564,-13.163874
terrorism,-3.700345,40.416691
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-74.40176,6.48927
terrorism,-76.522119,3.420628
terrorism,-90.53288,14.624422
terrorism,-71.87514,6.95284
terrorism,-87.2167,14.0833
terrorism,27.974858,-26.177929
terrorism,-89.199161,13.69288
terrorism,2.352222,48.856614
terrorism,2.352222,48.856614
terrorism,-70.641997,-33.469115
terrorism,17.816622,-9.515695
terrorism,-77.941739,-7.861217
terrorism,-77.941739,-7.861217
terrorism,-77.907461,-7.910953
terrorism,-79.83942,-6.779131
terrorism,-89.2797222,13.6769444
terrorism,,
terrorism,-74.973207,-12.787149
terrorism,-54.700964,-2.450775
terrorism,-6.656108,54.347539
terrorism,-89.199161,13.69288
terrorism,125.616549,7.074044
terrorism,-86.703085,13.436741
terrorism,-75.572173,6.270526
terrorism,-85.61359,11.21821
terrorism,-7.468374,54.823432
terrorism,,
terrorism,-74.717277,-12.907164
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,30.855026,-29.658879
terrorism,-66.166439,-17.382789
terrorism,-66.053413,18.422831
terrorism,120.838718,17.555726
terrorism,-73.653621,6.643708
terrorism,-77.031959,38.89037
terrorism,-76.259918,-10.680652
terrorism,-74.247478,-12.939782
terrorism,-77.042791,-12.046378
terrorism,,
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-75.513056,6.828333
terrorism,-61.5331,16.2411
terrorism,-74.223564,-13.163874
terrorism,-83.53885928,14.23373675
terrorism,3.305532,6.618911
terrorism,,
terrorism,-73.962606,-14.385277
terrorism,27.974858,-26.177929
terrorism,-5.930109,54.597269
terrorism,27.974858,-26.177929
terrorism,,
terrorism,,
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,-90.53288,14.624422
terrorism,-1.975814,43.267549
terrorism,-2.020169,43.267454
terrorism,-74.973207,-12.787148
terrorism,-88.172009,13.663669
terrorism,-5.930109,54.597269
terrorism,-78.512094,-7.162225
terrorism,-77.042791,-12.046378
terrorism,35.354487,33.379253
terrorism,-90.53288,14.624422
terrorism,-89.199161,13.69288
terrorism,-2.923441,43.256963
terrorism,35.495479,33.888629
terrorism,93.72759,25.906267
terrorism,35.260741,32.22626
terrorism,-83.91111,11.49819
terrorism,-2.171588,43.280364
terrorism,-77.042791,-12.046378
terrorism,-73.085812,7.062532
terrorism,-73.085812,7.062532
terrorism,-73.085812,7.062532
terrorism,-90.53288,14.624422
terrorism,-89.199161,13.69288
terrorism,-1.984447,43.320812
terrorism,-77.042791,-12.046378
terrorism,-74.586142,5.975153
terrorism,-89.199161,13.69288
terrorism,,
terrorism,-75.907029,6.719613
terrorism,-75.6053,1.61456
terrorism,-89.199161,13.69288
terrorism,-5.930109,54.597269
terrorism,-77.042791,-12.046378
terrorism,15.322157,-4.324639
terrorism,77.220004,28.632381
terrorism,-7.909602,38.570983
terrorism,80.02558,9.66123
terrorism,18.030423,40.17593
terrorism,74.872264,31.633979
terrorism,-77.042791,-12.046378
terrorism,76.779418,30.733315
terrorism,2.352222,48.856614
terrorism,-5.930109,54.597269
terrorism,-6.656108,54.347539
terrorism,122.976515,13.767671
terrorism,-77.618887,-9.204422
terrorism,-77.069999,-12.090435
terrorism,75.341218,31.147131
terrorism,-77.042791,-12.046378
terrorism,-77.042791,-12.046378
terrorism,-74.973207,-12.787148
terrorism,-77.475178,-10.088488
terrorism,15.706292,-17.789997
terrorism,15.975806,-17.905095
terrorism,,
terrorism,-76.991108,-12.078487
terrorism,-70.641997,-33.469115
terrorism,,
terrorism,74.622476,30.933135
terrorism,13.2014,32.860757
terrorism,-73.980897,-13.012617
terrorism,80.02558,9.66123
terrorism,31.021827,-29.858343
terrorism,31.021827,-29.858343
terrorism,1.24533,41.118663
terrorism,-73.980897,-13.012617
terrorism,74.612085,30.954424
terrorism,75.341218,31.147131
terrorism,-3.700345,40.416691
terrorism,-70.641997,-33.469115
terrorism,-70.641997,-33.469115
terrorism,-70.566667,-33.616667
terrorism,-70.641997,-33.469115
terrorism,,
terrorism,29.464917,-26.456502
terrorism,75.341218,31.147131
terrorism,-2.544635,43.362954
terrorism,,
terrorism,-86.518037,12.58093
terrorism,-74.223474,-13.163939
terrorism,-77.042791,-12.046378
terrorism,-3.700345,40.416691
terrorism,-4.779152,37.884727
terrorism,-5.996295,37.38264
terrorism,-76.291959,-10.342906
terrorism,-79.518792,8.994269
terrorism,-79.518792,8.994269
terrorism,,
terrorism,-75.210163,-12.068306
terrorism,2.352222,48.856614
terrorism,-121.183434,45.601555
terrorism,15.706292,-17.789997
terrorism,-89.199161,13.69288
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,27.974858,-26.177929
terrorism,-85.440079,10.63065
terrorism,12.494249,41.89052
terrorism,-77.042791,-12.046378
terrorism,-84.39476,11.95697
terrorism,,
terrorism,-75.319238,-13.283133
terrorism,-77.042791,-12.046378
terrorism,2.352222,48.856614
terrorism,4.40289,51.219062
terrorism,-64.182129,-31.399301
terrorism,-74.973207,-12.787148
terrorism,27.974858,-26.177929
terrorism,80.02558,9.66123
terrorism,-73.325556,-13.772778
terrorism,-89.199161,13.69288
terrorism,-70.740822,-34.170331
terrorism,-121.183434,45.601555
terrorism,-83.947002,12.083084
terrorism,,
terrorism,,
terrorism,-76.046976,1.851988
terrorism,28.957255,41.010676
terrorism,27.974858,-26.177929
terrorism,-83.659065,11.595154
terrorism,-86.017217,13.759041
terrorism,-85.133347,12.800014
terrorism,-73.853115,7.060051
terrorism,-77.042791,-12.046378
terrorism,34.252164,31.288323
terrorism,2.352222,48.856614
terrorism,2.352222,48.856614
terrorism,-86.86908,13.229233
terrorism,139.756684,35.685826
terrorism,12.494249,41.89052
terrorism,-72.566667,-14.116667
terrorism,-79.02866,-8.111825
terrorism,-85.133347,12.800014
terrorism,,
terrorism,4.835659,45.764043
terrorism,5.36978,43.296482
terrorism,5.36978,43.296482
terrorism,5.928,43.124228
terrorism,-0.13642,50.819522
terrorism,3.72,51.05665
terrorism,-79.922097,-6.875968
terrorism,-74.208394,-12.992377
